Date,Category,Amount,Type
02/11/2019 00:00:00,credit card payment,13395,Expense
02/11/2019 00:00:00,gas & fuel,2401,Expense
02/12/2019 00:00:00,groceries,3054,Expense
02/12/2019 00:00:00,mobile phone,650,Expense
02/13/2019 00:00:00,groceries,821,Expense
02/15/2019 00:00:00,credit card payment,20747,Expense
02/15/2019 00:00:00,paycheck,20000,Expense
02/15/2019 00:00:00,utilities,600,Expense
02/15/2019 00:00:00,groceries,459,Expense
02/16/2019 00:00:00,shopping,3745,Expense
02/16/2019 00:00:00,alcohol & bars,80,Expense
02/16/2019 00:00:00,restaurants,3275,Expense
02/19/2019 00:00:00,credit card payment,57484,Expense
02/19/2019 00:00:00,utilities,350,Expense
02/20/2019 00:00:00,haircut,300,Expense
02/20/2019 00:00:00,credit card payment,29254,Expense
02/20/2019 00:00:00,auto insurance,750,Expense
02/21/2019 00:00:00,groceries,4696,Expense
02/21/2019 00:00:00,credit card payment,29254,Expense
02/25/2019 00:00:00,gas & fuel,338,Expense
02/25/2019 00:00:00,internet,750,Expense
02/27/2019 00:00:00,restaurants,2577,Expense
02/28/2019 00:00:00,groceries,3207,Expense
03/01/2019 00:00:00,paycheck,20000,Expense
03/01/2019 00:00:00,shopping,1309,Expense
03/04/2019 00:00:00,mortgage & rent,11000,Expense
03/04/2019 00:00:00,television,1176,Expense
03/04/2019 00:00:00,groceries,9204,Expense
03/05/2019 00:00:00,restaurants,70,Expense
03/06/2019 00:00:00,credit card payment,49186,Expense
03/08/2019 00:00:00,gas & fuel,3408,Expense
03/08/2019 00:00:00,shopping,2717,Expense
03/08/2019 00:00:00,utilities,490,Expense
03/09/2019 00:00:00,music,1069,Expense
03/12/2019 00:00:00,mobile phone,650,Expense
03/12/2019 00:00:00,restaurants,302,Expense
03/13/2019 00:00:00,credit card payment,53286,Expense
03/13/2019 00:00:00,credit card payment,30179,Expense
03/14/2019 00:00:00,credit card payment,30527,Expense
03/14/2019 00:00:00,credit card payment,30179,Expense
03/14/2019 00:00:00,restaurants,80,Expense
03/15/2019 00:00:00,utilities,600,Expense
03/15/2019 00:00:00,paycheck,20000,Expense
03/18/2019 00:00:00,electronics & software,32099,Expense
03/18/2019 00:00:00,groceries,1623,Expense
03/19/2019 00:00:00,shopping,1384,Expense
03/19/2019 00:00:00,utilities,350,Expense
03/20/2019 00:00:00,auto insurance,750,Expense
03/22/2019 00:00:00,gas & fuel,3751,Expense
03/23/2019 00:00:00,coffee shops,52,Expense
03/25/2019 00:00:00,internet,750,Expense
03/26/2019 00:00:00,shopping,1604,Expense
03/27/2019 00:00:00,alcohol & bars,4963,Expense
03/27/2019 00:00:00,groceries,446,Expense
03/29/2019 00:00:00,paycheck,20000,Expense
03/30/2019 00:00:00,coffee shops,1284,Expense
03/31/2019 00:00:00,credit card payment,9576,Expense
04/01/2019 00:00:00,shopping,1309,Expense
04/01/2019 00:00:00,credit card payment,60051,Expense
04/01/2019 00:00:00,credit card payment,155265,Expense
04/02/2019 00:00:00,mortgage & rent,11000,Expense
04/04/2019 00:00:00,groceries,564,Expense
04/04/2019 00:00:00,shopping,359,Expense
04/04/2019 00:00:00,television,1176,Expense
04/06/2019 00:00:00,shopping,2754,Expense
04/08/2019 00:00:00,utilities,300,Expense
04/09/2019 00:00:00,credit card payment,43675,Expense
04/09/2019 00:00:00,groceries,107,Expense
04/09/2019 00:00:00,haircut,300,Expense
04/09/2019 00:00:00,music,1069,Expense
04/10/2019 00:00:00,mobile phone,650,Expense
04/12/2019 00:00:00,groceries,4134,Expense
04/12/2019 00:00:00,paycheck,20000,Expense
04/12/2019 00:00:00,electronics & software,4493,Expense
04/13/2019 00:00:00,gas & fuel,3894,Expense
04/13/2019 00:00:00,groceries,1687,Expense
04/13/2019 00:00:00,restaurants,2064,Expense
04/15/2019 00:00:00,utilities,600,Expense
04/16/2019 00:00:00,utilities,350,Expense
04/18/2019 00:00:00,auto insurance,750,Expense
04/18/2019 00:00:00,credit card payment,60432,Expense
04/18/2019 00:00:00,credit card payment,4581,Expense
04/19/2019 00:00:00,credit card payment,60432,Expense
04/19/2019 00:00:00,groceries,1089,Expense
04/22/2019 00:00:00,alcohol & bars,144,Expense
04/22/2019 00:00:00,restaurants,6452,Expense
04/23/2019 00:00:00,home improvement,2956,Expense
04/25/2019 00:00:00,internet,750,Expense
04/26/2019 00:00:00,paycheck,20000,Expense
04/27/2019 00:00:00,restaurants,1474,Expense
04/27/2019 00:00:00,credit card payment,26896,Expense
04/27/2019 00:00:00,alcohol & bars,400,Expense
04/29/2019 00:00:00,credit card payment,26896,Expense
04/29/2019 00:00:00,groceries,564,Expense
04/30/2019 00:00:00,gas & fuel,3908,Expense
05/01/2019 00:00:00,shopping,1309,Expense
05/02/2019 00:00:00,mortgage & rent,11000,Expense
05/03/2019 00:00:00,credit card payment,75807,Expense
05/04/2019 00:00:00,television,139,Expense
05/06/2019 00:00:00,shopping,1694,Expense
05/07/2019 00:00:00,shopping,3856,Expense
05/09/2019 00:00:00,utilities,300,Expense
05/09/2019 00:00:00,shopping,32,Expense
05/09/2019 00:00:00,music,1069,Expense
05/09/2019 00:00:00,electronics & software,33169,Expense
05/10/2019 00:00:00,electronics & software,2139,Expense
05/10/2019 00:00:00,mobile phone,650,Expense
05/10/2019 00:00:00,paycheck,20000,Expense
05/13/2019 00:00:00,credit card payment,48088,Expense
05/13/2019 00:00:00,gas & fuel,3524,Expense
05/13/2019 00:00:00,restaurants,9819,Expense
05/13/2019 00:00:00,restaurants,2311,Expense
05/14/2019 00:00:00,groceries,202,Expense
05/15/2019 00:00:00,utilities,600,Expense
05/17/2019 00:00:00,utilities,350,Expense
05/17/2019 00:00:00,credit card payment,57533,Expense
05/20/2019 00:00:00,auto insurance,750,Expense
05/20/2019 00:00:00,credit card payment,41547,Expense
05/20/2019 00:00:00,restaurants,3253,Expense
05/24/2019 00:00:00,credit card payment,76568,Expense
05/24/2019 00:00:00,home improvement,2796,Expense
05/24/2019 00:00:00,paycheck,20000,Expense
05/24/2019 00:00:00,restaurants,80,Expense
05/25/2019 00:00:00,gas & fuel,3676,Expense
05/25/2019 00:00:00,home improvement,3099,Expense
05/27/2019 00:00:00,restaurants,3433,Expense
05/28/2019 00:00:00,credit card payment,76568,Expense
05/30/2019 00:00:00,restaurants,3482,Expense
05/30/2019 00:00:00,internet,750,Expense
06/01/2019 00:00:00,shopping,1309,Expense
06/03/2019 00:00:00,coffee shops,275,Expense
06/03/2019 00:00:00,credit card payment,26095,Expense
06/03/2019 00:00:00,mortgage & rent,11000,Expense
06/04/2019 00:00:00,haircut,300,Expense
06/04/2019 00:00:00,television,139,Expense
06/05/2019 00:00:00,groceries,230,Expense
06/05/2019 00:00:00,restaurants,2324,Expense
06/06/2019 00:00:00,groceries,564,Expense
06/06/2019 00:00:00,coffee shops,375,Expense
06/07/2019 00:00:00,utilities,300,Expense
06/07/2019 00:00:00,paycheck,20000,Expense
06/07/2019 00:00:00,credit card payment,45856,Expense
06/09/2019 00:00:00,music,1069,Expense
06/12/2019 00:00:00,mobile phone,650,Expense
06/13/2019 00:00:00,credit card payment,15272,Expense
06/14/2019 00:00:00,groceries,1069,Expense
06/15/2019 00:00:00,gas & fuel,3316,Expense
06/17/2019 00:00:00,utilities,350,Expense
06/17/2019 00:00:00,utilities,600,Expense
06/18/2019 00:00:00,alcohol & bars,150,Expense
06/18/2019 00:00:00,gas & fuel,4183,Expense
06/19/2019 00:00:00,auto insurance,750,Expense
06/20/2019 00:00:00,credit card payment,10068,Expense
06/20/2019 00:00:00,home improvement,92000,Expense
06/20/2019 00:00:00,credit card payment,37526,Expense
06/21/2019 00:00:00,credit card payment,10068,Expense
06/21/2019 00:00:00,paycheck,20000,Expense
06/24/2019 00:00:00,alcohol & bars,150,Expense
06/28/2019 00:00:00,gas & fuel,3064,Expense
06/30/2019 00:00:00,internet,750,Expense
07/01/2019 00:00:00,coffee shops,70,Expense
07/01/2019 00:00:00,groceries,9947,Expense
07/01/2019 00:00:00,restaurants,2497,Expense
07/01/2019 00:00:00,restaurants,240,Expense
07/01/2019 00:00:00,shopping,1309,Expense
07/02/2019 00:00:00,mortgage & rent,11000,Expense
07/02/2019 00:00:00,home improvement,2299,Expense
07/04/2019 00:00:00,television,139,Expense
07/05/2019 00:00:00,alcohol & bars,190,Expense
07/05/2019 00:00:00,paycheck,22500,Expense
07/06/2019 00:00:00,credit card payment,22008,Expense
07/06/2019 00:00:00,groceries,9298,Expense
07/06/2019 00:00:00,restaurants,2326,Expense
07/07/2019 00:00:00,home improvement,10314,Expense
07/08/2019 00:00:00,credit card payment,30528,Expense
07/08/2019 00:00:00,credit card payment,22008,Expense
07/09/2019 00:00:00,credit card payment,54972,Expense
07/09/2019 00:00:00,music,1069,Expense
07/10/2019 00:00:00,utilities,300,Expense
07/10/2019 00:00:00,mobile phone,650,Expense
07/15/2019 00:00:00,groceries,8714,Expense
07/16/2019 00:00:00,shopping,8999,Expense
07/16/2019 00:00:00,utilities,600,Expense
07/17/2019 00:00:00,utilities,350,Expense
07/18/2019 00:00:00,auto insurance,750,Expense
07/18/2019 00:00:00,credit card payment,8145,Expense
07/18/2019 00:00:00,gas & fuel,3642,Expense
07/18/2019 00:00:00,groceries,2983,Expense
07/18/2019 00:00:00,restaurants,882,Expense
07/19/2019 00:00:00,restaurants,280,Expense
07/19/2019 00:00:00,credit card payment,11552,Expense
07/19/2019 00:00:00,paycheck,22500,Expense
07/22/2019 00:00:00,credit card payment,25708,Expense
07/22/2019 00:00:00,restaurants,2667,Expense
07/23/2019 00:00:00,credit card payment,25708,Expense
07/24/2019 00:00:00,coffee shops,25,Expense
07/27/2019 00:00:00,haircut,300,Expense
07/28/2019 00:00:00,home improvement,4431,Expense
07/29/2019 00:00:00,groceries,535,Expense
07/29/2019 00:00:00,restaurants,4492,Expense
07/30/2019 00:00:00,internet,750,Expense
07/30/2019 00:00:00,groceries,1577,Expense
08/01/2019 00:00:00,shopping,1309,Expense
08/02/2019 00:00:00,mortgage & rent,11000,Expense
08/02/2019 00:00:00,paycheck,22500,Expense
08/03/2019 00:00:00,gas & fuel,3636,Expense
08/03/2019 00:00:00,groceries,396,Expense
08/03/2019 00:00:00,restaurants,2347,Expense
08/04/2019 00:00:00,television,139,Expense
08/05/2019 00:00:00,credit card payment,11765,Expense
08/05/2019 00:00:00,alcohol & bars,180,Expense
08/05/2019 00:00:00,credit card payment,34928,Expense
08/06/2019 00:00:00,credit card payment,11765,Expense
08/06/2019 00:00:00,home improvement,1250,Expense
08/06/2019 00:00:00,credit card payment,52117,Expense
08/08/2019 00:00:00,groceries,1172,Expense
08/09/2019 00:00:00,music,1069,Expense
08/09/2019 00:00:00,utilities,300,Expense
08/12/2019 00:00:00,mobile phone,650,Expense
08/12/2019 00:00:00,restaurants,2667,Expense
08/14/2019 00:00:00,coffee shops,275,Expense
08/15/2019 00:00:00,credit card payment,3352,Expense
08/15/2019 00:00:00,utilities,600,Expense
08/16/2019 00:00:00,utilities,350,Expense
08/16/2019 00:00:00,paycheck,22500,Expense
08/17/2019 00:00:00,restaurants,35,Expense
08/17/2019 00:00:00,haircut,190,Expense
08/17/2019 00:00:00,credit card payment,8717,Expense
08/17/2019 00:00:00,groceries,3315,Expense
08/19/2019 00:00:00,credit card payment,124895,Expense
08/20/2019 00:00:00,auto insurance,750,Expense
08/20/2019 00:00:00,coffee shops,275,Expense
08/21/2019 00:00:00,gas & fuel,3469,Expense
08/23/2019 00:00:00,coffee shops,275,Expense
08/25/2019 00:00:00,restaurants,3943,Expense
08/26/2019 00:00:00,home improvement,6675,Expense
08/29/2019 00:00:00,coffee shops,30,Expense
08/30/2019 00:00:00,paycheck,22500,Expense
08/30/2019 00:00:00,internet,750,Expense
08/30/2019 00:00:00,coffee shops,275,Expense
08/31/2019 00:00:00,home improvement,6804,Expense
08/31/2019 00:00:00,restaurants,4178,Expense
09/01/2019 00:00:00,shopping,1309,Expense
09/03/2019 00:00:00,mortgage & rent,11000,Expense
09/03/2019 00:00:00,restaurants,4124,Expense
09/04/2019 00:00:00,television,139,Expense
09/05/2019 00:00:00,coffee shops,375,Expense
09/06/2019 00:00:00,credit card payment,139037,Expense
09/06/2019 00:00:00,credit card payment,50275,Expense
09/07/2019 00:00:00,alcohol & bars,1287,Expense
09/08/2019 00:00:00,alcohol & bars,193,Expense
09/09/2019 00:00:00,gas & fuel,2877,Expense
09/09/2019 00:00:00,groceries,6509,Expense
09/09/2019 00:00:00,home improvement,2625,Expense
09/09/2019 00:00:00,music,1069,Expense
09/09/2019 00:00:00,utilities,300,Expense
09/11/2019 00:00:00,credit card payment,36056,Expense
09/11/2019 00:00:00,mobile phone,650,Expense
09/12/2019 00:00:00,credit card payment,36056,Expense
09/13/2019 00:00:00,coffee shops,275,Expense
09/13/2019 00:00:00,paycheck,22500,Expense
09/14/2019 00:00:00,groceries,4644,Expense
09/15/2019 00:00:00,shopping,4766,Expense
09/16/2019 00:00:00,credit card payment,9057,Expense
09/16/2019 00:00:00,utilities,350,Expense
09/17/2019 00:00:00,credit card payment,18613,Expense
09/17/2019 00:00:00,utilities,600,Expense
09/18/2019 00:00:00,auto insurance,750,Expense
09/18/2019 00:00:00,credit card payment,160646,Expense
09/19/2019 00:00:00,alcohol & bars,4081,Expense
09/19/2019 00:00:00,coffee shops,275,Expense
09/20/2019 00:00:00,credit card payment,943,Expense
09/22/2019 00:00:00,restaurants,1311,Expense
09/23/2019 00:00:00,shopping,2463,Expense
09/23/2019 00:00:00,groceries,2771,Expense
09/23/2019 00:00:00,credit card payment,943,Expense
09/27/2019 00:00:00,paycheck,22500,Expense
09/28/2019 00:00:00,gas & fuel,3346,Expense
09/28/2019 00:00:00,gas & fuel,427,Expense
09/30/2019 00:00:00,coffee shops,175,Expense
09/30/2019 00:00:00,internet,750,Expense
01/02/2020 00:00:00,food & drink,148569,Expense
01/02/2020 00:00:00,utilities,147558,Expense
01/04/2020 00:00:00,rent,118508,Expense
01/05/2020 00:00:00,investment,22910,Expense
01/13/2020 00:00:00,food & drink,112688,Expense
01/14/2020 00:00:00,shopping,44868,Expense
01/18/2020 00:00:00,food & drink,152003,Expense
01/19/2020 00:00:00,other,32870,Expense
01/21/2020 00:00:00,entertainment,191485,Expense
01/25/2020 00:00:00,rent,76606,Expense
01/25/2020 00:00:00,health & fitness,121141,Expense
01/26/2020 00:00:00,salary,107709,Expense
01/29/2020 00:00:00,shopping,16681,Expense
01/30/2020 00:00:00,health & fitness,115893,Expense
01/31/2020 00:00:00,food & drink,132591,Expense
01/31/2020 00:00:00,rent,171208,Expense
01/31/2020 00:00:00,shopping,56317,Expense
02/02/2020 00:00:00,health & fitness,33368,Expense
02/04/2020 00:00:00,travel,140662,Expense
02/05/2020 00:00:00,investment,18380,Expense
02/05/2020 00:00:00,rent,122217,Expense
02/07/2020 00:00:00,travel,197915,Expense
02/07/2020 00:00:00,entertainment,137238,Expense
02/08/2020 00:00:00,food & drink,46581,Expense
02/08/2020 00:00:00,other,37860,Expense
02/09/2020 00:00:00,entertainment,182714,Expense
02/11/2020 00:00:00,health & fitness,43313,Expense
02/13/2020 00:00:00,salary,29431,Expense
02/15/2020 00:00:00,other,40090,Expense
02/16/2020 00:00:00,shopping,73037,Expense
02/16/2020 00:00:00,utilities,102396,Expense
02/18/2020 00:00:00,investment,13980,Expense
02/19/2020 00:00:00,investment,39580,Expense
02/20/2020 00:00:00,shopping,76942,Expense
02/26/2020 00:00:00,travel,194245,Expense
02/27/2020 00:00:00,food & drink,136376,Expense
02/28/2020 00:00:00,other,32860,Expense
02/28/2020 00:00:00,other,17950,Expense
02/29/2020 00:00:00,travel,194406,Expense
03/03/2020 00:00:00,rent,174233,Expense
03/04/2020 00:00:00,entertainment,31415,Expense
03/04/2020 00:00:00,food & drink,12019,Expense
03/09/2020 00:00:00,rent,185891,Expense
03/09/2020 00:00:00,travel,48651,Expense
03/11/2020 00:00:00,rent,18045,Expense
03/11/2020 00:00:00,rent,195619,Expense
03/12/2020 00:00:00,utilities,53746,Expense
03/12/2020 00:00:00,utilities,2655,Expense
03/14/2020 00:00:00,shopping,192908,Expense
03/15/2020 00:00:00,entertainment,142877,Expense
03/18/2020 00:00:00,health & fitness,88182,Expense
03/21/2020 00:00:00,rent,50333,Expense
03/23/2020 00:00:00,investment,23850,Expense
03/23/2020 00:00:00,food & drink,15128,Expense
03/24/2020 00:00:00,entertainment,14413,Expense
03/28/2020 00:00:00,other,10800,Expense
04/01/2020 00:00:00,travel,134127,Expense
04/05/2020 00:00:00,utilities,144947,Expense
04/06/2020 00:00:00,shopping,38892,Expense
04/06/2020 00:00:00,salary,49356,Expense
04/10/2020 00:00:00,other,34020,Expense
04/17/2020 00:00:00,salary,172904,Expense
04/17/2020 00:00:00,investment,9960,Expense
04/18/2020 00:00:00,health & fitness,160318,Expense
04/22/2020 00:00:00,investment,20580,Expense
04/23/2020 00:00:00,utilities,84954,Expense
04/25/2020 00:00:00,entertainment,175023,Expense
04/26/2020 00:00:00,investment,9140,Expense
04/26/2020 00:00:00,food & drink,19383,Expense
04/27/2020 00:00:00,entertainment,34096,Expense
04/27/2020 00:00:00,entertainment,173065,Expense
04/29/2020 00:00:00,utilities,76416,Expense
04/30/2020 00:00:00,travel,185377,Expense
05/01/2020 00:00:00,travel,85178,Expense
05/03/2020 00:00:00,salary,31805,Expense
05/03/2020 00:00:00,food & drink,116257,Expense
05/05/2020 00:00:00,health & fitness,12376,Expense
05/06/2020 00:00:00,utilities,12319,Expense
05/06/2020 00:00:00,utilities,14636,Expense
05/07/2020 00:00:00,investment,38070,Expense
05/11/2020 00:00:00,investment,8250,Expense
05/12/2020 00:00:00,shopping,131817,Expense
05/13/2020 00:00:00,health & fitness,187007,Expense
05/14/2020 00:00:00,health & fitness,48499,Expense
05/15/2020 00:00:00,travel,91988,Expense
05/16/2020 00:00:00,rent,2854,Expense
05/17/2020 00:00:00,rent,15579,Expense
05/19/2020 00:00:00,travel,27359,Expense
05/20/2020 00:00:00,rent,175975,Expense
05/21/2020 00:00:00,utilities,88199,Expense
05/25/2020 00:00:00,travel,122724,Expense
05/27/2020 00:00:00,food & drink,133905,Expense
05/28/2020 00:00:00,rent,187847,Expense
05/29/2020 00:00:00,investment,13760,Expense
05/30/2020 00:00:00,utilities,55197,Expense
05/31/2020 00:00:00,travel,101576,Expense
05/31/2020 00:00:00,health & fitness,41516,Expense
06/01/2020 00:00:00,food & drink,19367,Expense
06/02/2020 00:00:00,travel,9773,Expense
06/05/2020 00:00:00,utilities,127786,Expense
06/06/2020 00:00:00,salary,110784,Expense
06/07/2020 00:00:00,food & drink,23263,Expense
06/08/2020 00:00:00,utilities,109572,Expense
06/09/2020 00:00:00,utilities,86528,Expense
06/09/2020 00:00:00,other,8260,Expense
06/10/2020 00:00:00,entertainment,136731,Expense
06/10/2020 00:00:00,health & fitness,156243,Expense
06/11/2020 00:00:00,entertainment,173057,Expense
06/11/2020 00:00:00,shopping,194794,Expense
06/12/2020 00:00:00,utilities,176402,Expense
06/14/2020 00:00:00,other,38720,Expense
06/15/2020 00:00:00,entertainment,54094,Expense
06/18/2020 00:00:00,rent,77126,Expense
06/18/2020 00:00:00,other,23220,Expense
06/18/2020 00:00:00,other,33640,Expense
06/19/2020 00:00:00,entertainment,45362,Expense
06/19/2020 00:00:00,shopping,66324,Expense
06/21/2020 00:00:00,travel,70878,Expense
06/21/2020 00:00:00,health & fitness,187908,Expense
06/22/2020 00:00:00,travel,8613,Expense
06/22/2020 00:00:00,other,19620,Expense
06/24/2020 00:00:00,health & fitness,14598,Expense
06/30/2020 00:00:00,rent,77654,Expense
06/30/2020 00:00:00,travel,9833,Expense
07/02/2020 00:00:00,entertainment,7348,Expense
07/03/2020 00:00:00,other,30710,Expense
07/04/2020 00:00:00,rent,144231,Expense
07/05/2020 00:00:00,travel,133712,Expense
07/06/2020 00:00:00,travel,111328,Expense
07/06/2020 00:00:00,other,19250,Expense
07/08/2020 00:00:00,travel,81809,Expense
07/11/2020 00:00:00,travel,58096,Expense
07/12/2020 00:00:00,entertainment,102724,Expense
07/12/2020 00:00:00,health & fitness,93533,Expense
07/13/2020 00:00:00,utilities,132111,Expense
07/17/2020 00:00:00,health & fitness,19584,Expense
07/20/2020 00:00:00,entertainment,134886,Expense
07/21/2020 00:00:00,entertainment,30323,Expense
07/21/2020 00:00:00,other,10960,Expense
07/22/2020 00:00:00,entertainment,143951,Expense
07/22/2020 00:00:00,shopping,49553,Expense
07/22/2020 00:00:00,food & drink,178639,Expense
07/23/2020 00:00:00,rent,155906,Expense
07/24/2020 00:00:00,salary,10993,Expense
